******Format of cpu stats log file: Date/Time     CPU Temp        Load Average    CPU Frequency   Governor***
Fri Apr 23 10:14:00 PDT 2010  28        2.42 6.76 7.63 2/176 30029        500000        userspace
Fri Apr 23 10:14:01 PDT 2010  28        2.23 6.64 7.59 2/176 30038        500000        userspace
Fri Apr 23 10:14:02 PDT 2010  28        2.23 6.64 7.59 3/176 30044        500000        userspace
Fri Apr 23 10:14:03 PDT 2010  28        2.23 6.64 7.59 2/176 30050        500000        userspace
Fri Apr 23 10:14:05 PDT 2010  28        2.23 6.64 7.59 2/176 30056        500000        userspace
Fri Apr 23 10:14:06 PDT 2010  28        2.23 6.64 7.59 2/176 30062        500000        userspace
Fri Apr 23 10:14:07 PDT 2010  28        2.21 6.57 7.56 3/176 30070        500000        userspace
Fri Apr 23 10:14:08 PDT 2010  28        2.21 6.57 7.56 2/176 30076        500000        userspace
Fri Apr 23 10:14:09 PDT 2010  28        2.21 6.57 7.56 2/176 30082        500000        userspace
Fri Apr 23 10:14:10 PDT 2010  28        2.21 6.57 7.56 2/176 30088        500000        userspace
Fri Apr 23 10:14:11 PDT 2010  28        2.21 6.57 7.56 2/176 30094        500000        userspace
Fri Apr 23 10:14:12 PDT 2010  28        2.27 6.51 7.53 2/176 30100        500000        userspace
Fri Apr 23 10:14:13 PDT 2010  28        2.27 6.51 7.53 2/176 30106        500000        userspace
Fri Apr 23 10:14:15 PDT 2010  28        2.27 6.51 7.53 2/176 30112        500000        userspace
Fri Apr 23 10:14:16 PDT 2010  28        2.27 6.51 7.53 2/176 30118        500000        userspace
Fri Apr 23 10:14:17 PDT 2010  28        2.09 6.40 7.49 2/176 30124        500000        userspace
Fri Apr 23 10:14:18 PDT 2010  28        2.09 6.40 7.49 2/176 30130        500000        userspace
Fri Apr 23 10:14:19 PDT 2010  28        2.09 6.40 7.49 3/176 30136        500000        userspace
Fri Apr 23 10:14:20 PDT 2010  28        2.09 6.40 7.49 2/176 30142        500000        userspace
Fri Apr 23 10:14:21 PDT 2010  28        2.09 6.40 7.49 2/176 30148        500000        userspace
Fri Apr 23 10:14:22 PDT 2010  28        1.92 6.29 7.45 2/176 30154        500000        userspace
Fri Apr 23 10:14:23 PDT 2010  28        1.92 6.29 7.45 2/176 30160        500000        userspace
Fri Apr 23 10:14:24 PDT 2010  28        1.92 6.29 7.45 3/176 30166        500000        userspace
Fri Apr 23 10:14:25 PDT 2010  28        1.92 6.29 7.45 2/176 30172        500000        userspace
Fri Apr 23 10:14:26 PDT 2010  28        1.92 6.29 7.45 2/176 30178        500000        userspace
Fri Apr 23 10:14:27 PDT 2010  28        1.77 6.19 7.41 2/176 30184        500000        userspace
Fri Apr 23 10:14:28 PDT 2010  28        1.77 6.19 7.41 2/176 30190        500000        userspace
Fri Apr 23 10:14:29 PDT 2010  28        1.77 6.19 7.41 3/176 30196        500000        userspace
Fri Apr 23 10:14:30 PDT 2010  28        1.77 6.19 7.41 2/176 30202        500000        userspace
Fri Apr 23 10:14:31 PDT 2010  28        1.63 6.08 7.37 2/176 30208        500000        userspace
Fri Apr 23 10:14:32 PDT 2010  28        1.63 6.08 7.37 3/176 30214        500000        userspace
Fri Apr 23 10:14:33 PDT 2010  28        1.63 6.08 7.37 2/176 30220        500000        userspace
Fri Apr 23 10:14:34 PDT 2010  28        1.63 6.08 7.37 2/176 30226        500000        userspace
Fri Apr 23 10:14:36 PDT 2010  28        1.63 6.08 7.37 2/176 30232        500000        userspace
Fri Apr 23 10:14:37 PDT 2010  28        1.50 5.98 7.33 3/176 30238        500000        userspace
Fri Apr 23 10:14:38 PDT 2010  28        1.50 5.98 7.33 2/176 30244        500000        userspace
Fri Apr 23 10:14:39 PDT 2010  28        1.50 5.98 7.33 3/176 30250        500000        userspace
Fri Apr 23 10:14:40 PDT 2010  28        1.50 5.98 7.33 3/176 30256        500000        userspace
Fri Apr 23 10:14:41 PDT 2010  28        1.50 5.98 7.33 2/176 30262        500000        userspace
Fri Apr 23 10:14:42 PDT 2010  28        1.38 5.88 7.29 2/176 30268        500000        userspace
Fri Apr 23 10:14:43 PDT 2010  28        1.38 5.88 7.29 2/176 30274        500000        userspace
Fri Apr 23 10:14:44 PDT 2010  28        1.38 5.88 7.29 2/176 30280        500000        userspace
Fri Apr 23 10:14:45 PDT 2010  28        1.38 5.88 7.29 3/176 30286        500000        userspace
Fri Apr 23 10:14:46 PDT 2010  28        1.27 5.79 7.25 2/176 30292        500000        userspace
Fri Apr 23 10:14:47 PDT 2010  28        1.27 5.79 7.25 3/176 30298        500000        userspace
Fri Apr 23 10:14:48 PDT 2010  28        1.27 5.79 7.25 2/176 30304        500000        userspace
Fri Apr 23 10:14:49 PDT 2010  28        1.27 5.79 7.25 2/176 30310        500000        userspace
Fri Apr 23 10:14:51 PDT 2010  28        1.27 5.79 7.25 2/176 30316        500000        userspace
Fri Apr 23 10:14:52 PDT 2010  28        1.16 5.69 7.21 2/176 30322        500000        userspace
Fri Apr 23 10:14:53 PDT 2010  28        1.16 5.69 7.21 2/176 30328        500000        userspace
Fri Apr 23 10:14:54 PDT 2010  28        1.16 5.69 7.21 2/176 30334        500000        userspace
Fri Apr 23 10:14:55 PDT 2010  28        1.16 5.69 7.21 3/176 30340        500000        userspace
Fri Apr 23 10:14:56 PDT 2010  27        1.16 5.69 7.21 3/176 30346        500000        userspace
Fri Apr 23 10:14:57 PDT 2010  28        1.07 5.60 7.18 2/176 30352        500000        userspace
Fri Apr 23 10:14:58 PDT 2010  28        1.07 5.60 7.18 2/176 30358        500000        userspace
Fri Apr 23 10:14:59 PDT 2010  28        1.07 5.60 7.18 2/176 30364        500000        userspace
Fri Apr 23 10:15:00 PDT 2010  28        1.07 5.60 7.18 2/176 30370        500000        userspace
Fri Apr 23 10:15:01 PDT 2010  28        1.07 5.60 7.18 2/176 30379        500000        userspace
Fri Apr 23 10:15:02 PDT 2010  28        0.99 5.50 7.14 2/176 30385        500000        userspace
Fri Apr 23 10:15:03 PDT 2010  28        0.99 5.50 7.14 2/176 30391        500000        userspace
Fri Apr 23 10:15:04 PDT 2010  28        0.99 5.50 7.14 2/176 30397        500000        userspace
Fri Apr 23 10:15:05 PDT 2010  28        0.99 5.50 7.14 2/176 30403        500000        userspace
Fri Apr 23 10:15:06 PDT 2010  28        0.91 5.41 7.10 3/176 30409        500000        userspace
Fri Apr 23 10:15:07 PDT 2010  28        0.91 5.41 7.10 3/176 30415        500000        userspace
Fri Apr 23 10:15:08 PDT 2010  28        0.91 5.41 7.10 2/176 30421        500000        userspace
Fri Apr 23 10:15:09 PDT 2010  28        0.91 5.41 7.10 2/176 30427        500000        userspace
Fri Apr 23 10:15:11 PDT 2010  28        0.91 5.41 7.10 2/176 30433        500000        userspace
Fri Apr 23 10:15:12 PDT 2010  28        0.83 5.32 7.06 2/176 30439        500000        userspace
Fri Apr 23 10:15:13 PDT 2010  27        0.83 5.32 7.06 2/176 30445        500000        userspace
Fri Apr 23 10:15:14 PDT 2010  27        0.83 5.32 7.06 2/176 30451        500000        userspace
Fri Apr 23 10:15:15 PDT 2010  27        0.83 5.32 7.06 2/176 30457        500000        userspace
Fri Apr 23 10:15:16 PDT 2010  27        0.83 5.32 7.06 2/176 30463        500000        userspace
Fri Apr 23 10:15:17 PDT 2010  27        0.77 5.23 7.02 2/176 30469        500000        userspace
Fri Apr 23 10:15:18 PDT 2010  28        0.77 5.23 7.02 2/176 30475        500000        userspace
Fri Apr 23 10:15:19 PDT 2010  27        0.77 5.23 7.02 2/176 30481        500000        userspace
Fri Apr 23 10:15:20 PDT 2010  28        0.77 5.23 7.02 2/176 30487        500000        userspace
Fri Apr 23 10:15:21 PDT 2010  27        0.70 5.14 6.98 2/176 30493        500000        userspace
Fri Apr 23 10:15:22 PDT 2010  27        0.70 5.14 6.98 4/176 30499        500000        userspace
Fri Apr 23 10:15:23 PDT 2010  27        0.70 5.14 6.98 2/176 30505        500000        userspace
Fri Apr 23 10:15:24 PDT 2010  27        0.70 5.14 6.98 2/176 30511        500000        userspace
Fri Apr 23 10:15:26 PDT 2010  27        0.70 5.14 6.98 2/176 30517        500000        userspace
Fri Apr 23 10:15:27 PDT 2010  27        0.65 5.06 6.95 2/176 30523        500000        userspace
Fri Apr 23 10:15:28 PDT 2010  27        0.65 5.06 6.95 2/176 30529        500000        userspace
Fri Apr 23 10:15:29 PDT 2010  27        0.65 5.06 6.95 2/176 30535        500000        userspace
Fri Apr 23 10:15:30 PDT 2010  27        0.65 5.06 6.95 2/176 30541        500000        userspace
Fri Apr 23 10:15:31 PDT 2010  27        0.65 5.06 6.95 2/176 30547        500000        userspace
Fri Apr 23 10:15:32 PDT 2010  27        0.68 4.99 6.91 2/176 30553        500000        userspace
Fri Apr 23 10:15:33 PDT 2010  27        0.68 4.99 6.91 2/176 30559        500000        userspace
Fri Apr 23 10:15:34 PDT 2010  27        0.68 4.99 6.91 2/176 30565        500000        userspace
Fri Apr 23 10:15:35 PDT 2010  27        0.68 4.99 6.91 2/176 30571        500000        userspace
Fri Apr 23 10:15:36 PDT 2010  27        0.68 4.99 6.91 2/176 30577        500000        userspace
Fri Apr 23 10:15:37 PDT 2010  27        0.62 4.91 6.88 2/176 30583        500000        userspace
Fri Apr 23 10:15:38 PDT 2010  27        0.62 4.91 6.88 3/176 30589        500000        userspace
Fri Apr 23 10:15:39 PDT 2010  27        0.62 4.91 6.88 2/176 30595        500000        userspace
Fri Apr 23 10:15:40 PDT 2010  27        0.62 4.91 6.88 2/176 30601        500000        userspace
Fri Apr 23 10:15:41 PDT 2010  27        0.62 4.91 6.88 2/176 30607        500000        userspace
Fri Apr 23 10:15:42 PDT 2010  27        0.81 4.88 6.86 3/176 30613        500000        userspace
Fri Apr 23 10:15:44 PDT 2010  27        0.81 4.88 6.86 4/176 30619        500000        userspace
Fri Apr 23 10:15:45 PDT 2010  27        0.81 4.88 6.86 2/176 30625        500000        userspace
Fri Apr 23 10:15:46 PDT 2010  27        0.81 4.88 6.86 2/176 30631        500000        userspace
Fri Apr 23 10:15:47 PDT 2010  27        0.91 4.83 6.83 2/176 30637        500000        userspace
Fri Apr 23 10:15:48 PDT 2010  27        0.91 4.83 6.83 2/176 30643        500000        userspace
Fri Apr 23 10:15:49 PDT 2010  28        0.91 4.83 6.83 4/176 30649        500000        userspace
Fri Apr 23 10:15:50 PDT 2010  27        0.91 4.83 6.83 2/176 30655        500000        userspace
Fri Apr 23 10:15:51 PDT 2010  27        0.91 4.83 6.83 2/176 30661        500000        userspace
Fri Apr 23 10:15:52 PDT 2010  27        0.83 4.75 6.79 2/176 30667        500000        userspace
Fri Apr 23 10:15:53 PDT 2010  27        0.83 4.75 6.79 2/176 30673        500000        userspace
Fri Apr 23 10:15:55 PDT 2010  27        0.83 4.75 6.79 3/176 30679        500000        userspace
Fri Apr 23 10:15:56 PDT 2010  27        0.83 4.75 6.79 2/176 30685        500000        userspace
Fri Apr 23 10:15:57 PDT 2010  27        0.77 4.67 6.76 2/176 30691        500000        userspace
Fri Apr 23 10:15:58 PDT 2010  27        0.77 4.67 6.76 2/176 30697        500000        userspace
Fri Apr 23 10:15:59 PDT 2010  27        0.77 4.67 6.76 2/176 30703        500000        userspace
Fri Apr 23 10:16:00 PDT 2010  27        0.77 4.67 6.76 3/176 30709        500000        userspace
Fri Apr 23 10:16:01 PDT 2010  27        0.77 4.67 6.76 2/176 30715        500000        userspace
Fri Apr 23 10:16:02 PDT 2010  27        0.71 4.59 6.72 2/176 30724        500000        userspace
Fri Apr 23 10:16:03 PDT 2010  27        0.71 4.59 6.72 2/176 30730        500000        userspace
Fri Apr 23 10:16:04 PDT 2010  27        0.71 4.59 6.72 2/176 30736        500000        userspace
Fri Apr 23 10:16:05 PDT 2010  27        0.71 4.59 6.72 2/176 30742        500000        userspace
Fri Apr 23 10:16:06 PDT 2010  27        0.71 4.59 6.72 2/176 30748        500000        userspace
Fri Apr 23 10:16:07 PDT 2010  27        0.97 4.58 6.70 2/176 30754        500000        userspace
Fri Apr 23 10:16:08 PDT 2010  27        0.97 4.58 6.70 2/176 30760        500000        userspace
Fri Apr 23 10:16:09 PDT 2010  27        0.97 4.58 6.70 3/176 30766        500000        userspace
Fri Apr 23 10:16:10 PDT 2010  27        0.97 4.58 6.70 3/176 30772        500000        userspace
Fri Apr 23 10:16:12 PDT 2010  27        0.89 4.51 6.67 2/176 30778        500000        userspace
Fri Apr 23 10:16:13 PDT 2010  27        0.89 4.51 6.67 2/176 30784        500000        userspace
Fri Apr 23 10:16:14 PDT 2010  27        0.89 4.51 6.67 2/176 30790        500000        userspace
Fri Apr 23 10:16:15 PDT 2010  27        0.89 4.51 6.67 2/176 30796        500000        userspace
Fri Apr 23 10:16:16 PDT 2010  27        0.89 4.51 6.67 2/176 30802        500000        userspace
Fri Apr 23 10:16:17 PDT 2010  27        0.98 4.46 6.64 2/176 30808        500000        userspace
Fri Apr 23 10:16:18 PDT 2010  27        0.98 4.46 6.64 2/176 30814        500000        userspace
Fri Apr 23 10:16:19 PDT 2010  27        0.98 4.46 6.64 2/176 30820        500000        userspace
Fri Apr 23 10:16:20 PDT 2010  27        0.98 4.46 6.64 2/176 30826        500000        userspace
Fri Apr 23 10:16:21 PDT 2010  27        0.98 4.46 6.64 3/176 30832        500000        userspace
Fri Apr 23 10:16:22 PDT 2010  27        0.90 4.39 6.61 2/176 30838        500000        userspace
Fri Apr 23 10:16:23 PDT 2010  27        0.90 4.39 6.61 2/176 30844        500000        userspace
Fri Apr 23 10:16:24 PDT 2010  27        0.90 4.39 6.61 2/176 30850        500000        userspace
Fri Apr 23 10:16:25 PDT 2010  27        0.90 4.39 6.61 2/176 30856        500000        userspace
Fri Apr 23 10:16:26 PDT 2010  27        0.90 4.39 6.61 3/176 30862        500000        userspace
Fri Apr 23 10:16:27 PDT 2010  27        0.83 4.32 6.57 2/176 30868        500000        userspace
Fri Apr 23 10:16:28 PDT 2010  27        0.83 4.32 6.57 2/176 30874        500000        userspace
Fri Apr 23 10:16:29 PDT 2010  27        0.83 4.32 6.57 2/176 30880        500000        userspace
Fri Apr 23 10:16:30 PDT 2010  27        0.83 4.32 6.57 2/176 30886        500000        userspace
Fri Apr 23 10:16:32 PDT 2010  27        0.76 4.24 6.54 2/176 30892        500000        userspace
Fri Apr 23 10:16:33 PDT 2010  27        0.76 4.24 6.54 2/176 30898        500000        userspace
Fri Apr 23 10:16:34 PDT 2010  27        0.76 4.24 6.54 2/176 30904        500000        userspace
Fri Apr 23 10:16:35 PDT 2010  27        0.76 4.24 6.54 2/176 30910        500000        userspace
Fri Apr 23 10:16:36 PDT 2010  27        0.76 4.24 6.54 2/176 30916        500000        userspace
Fri Apr 23 10:16:37 PDT 2010  27        0.70 4.17 6.50 3/176 30922        500000        userspace
Fri Apr 23 10:16:38 PDT 2010  27        0.70 4.17 6.50 2/176 30928        500000        userspace
Fri Apr 23 10:16:39 PDT 2010  27        0.70 4.17 6.50 2/176 30934        500000        userspace
Fri Apr 23 10:16:40 PDT 2010  27        0.70 4.17 6.50 2/176 30940        500000        userspace
Fri Apr 23 10:16:41 PDT 2010  27        0.70 4.17 6.50 2/176 30946        500000        userspace
Fri Apr 23 10:16:42 PDT 2010  27        0.64 4.10 6.46 3/176 30952        500000        userspace
Fri Apr 23 10:16:43 PDT 2010  27        0.64 4.10 6.46 2/176 30958        500000        userspace
Fri Apr 23 10:16:44 PDT 2010  27        0.64 4.10 6.46 2/176 30964        500000        userspace
Fri Apr 23 10:16:45 PDT 2010  27        0.64 4.10 6.46 2/176 30970        500000        userspace
Fri Apr 23 10:16:46 PDT 2010  27        0.64 4.10 6.46 2/176 30976        500000        userspace
Fri Apr 23 10:16:47 PDT 2010  27        0.59 4.04 6.43 3/176 30982        500000        userspace
Fri Apr 23 10:16:48 PDT 2010  27        0.59 4.04 6.43 3/176 30988        500000        userspace
Fri Apr 23 10:16:49 PDT 2010  27        0.59 4.04 6.43 2/176 30994        500000        userspace
Fri Apr 23 10:16:50 PDT 2010  27        0.59 4.04 6.43 2/176 31000        500000        userspace
Fri Apr 23 10:16:51 PDT 2010  27        0.71 4.00 6.41 2/176 31006        500000        userspace
Fri Apr 23 10:16:53 PDT 2010  27        0.71 4.00 6.41 3/176 31012        500000        userspace
Fri Apr 23 10:16:54 PDT 2010  27        0.71 4.00 6.41 2/176 31018        500000        userspace
Fri Apr 23 10:16:55 PDT 2010  27        0.71 4.00 6.41 2/176 31024        500000        userspace
Fri Apr 23 10:16:56 PDT 2010  27        0.71 4.00 6.41 2/176 31030        500000        userspace
Fri Apr 23 10:16:57 PDT 2010  27        0.81 3.97 6.38 2/176 31036        500000        userspace
Fri Apr 23 10:16:58 PDT 2010  27        0.81 3.97 6.38 3/176 31042        500000        userspace
Fri Apr 23 10:16:59 PDT 2010  27        0.81 3.97 6.38 2/176 31048        500000        userspace
Fri Apr 23 10:17:00 PDT 2010  27        0.81 3.97 6.38 2/176 31054        500000        userspace
Fri Apr 23 10:17:01 PDT 2010  27        0.81 3.97 6.38 2/176 31063        500000        userspace
Fri Apr 23 10:17:02 PDT 2010  27        0.74 3.90 6.35 2/176 31069        500000        userspace
Fri Apr 23 10:17:03 PDT 2010  27        0.74 3.90 6.35 1/176 31075        500000        userspace
Fri Apr 23 10:17:04 PDT 2010  27        0.74 3.90 6.35 2/176 31081        500000        userspace
Fri Apr 23 10:17:05 PDT 2010  27        0.74 3.90 6.35 2/176 31087        500000        userspace
Fri Apr 23 10:17:06 PDT 2010  27        0.74 3.90 6.35 2/176 31093        500000        userspace
Fri Apr 23 10:17:07 PDT 2010  27        0.92 3.89 6.33 3/176 31099        500000        userspace
Fri Apr 23 10:17:09 PDT 2010  27        0.92 3.89 6.33 4/176 31105        500000        userspace
Fri Apr 23 10:17:10 PDT 2010  27        0.92 3.89 6.33 2/176 31111        500000        userspace
